"Id","SalePrice"
2850,267670.422747685
2851,219595.405825385
2852,229030.891998003
2853,234720.98725945
2854,139872.074913599
2855,202513.06983178
2856,208234.865932259
2857,189970.625936824
2858,205440.334613028
2859,124066.3136082
2860,129791.11058547
2861,133716.380764131
2862,203433.617000608
2863,126839.677900533
2864,256473.334275078
2865,152388.691556424
2866,149213.674262012
2867,100666.41011332
2868,111089.937008528
2869,113863.433116264
2870,142217.661615711
2871,91169.8280811882
2872,54059.6275314048
2873,106930.064297069
2874,134852.766155683
2875,116633.395318482
2876,157700.458893433
2877,138917.346747736
2878,165747.212602898
2879,139143.816247652
2880,106005.384969581
2881,144743.450947526
2882,171007.026399393
2883,188057.469584813
2884,186516.802035535
2885,177615.579816784
2886,211233.999150839
2887,104397.846344769
2888,130000.361406475
2889,54028.1283338506
2890,82613.6111475117
2891,140762.651694535
2892,55232.531239737
2893,93183.3890138117
2894,64709.6705781554
2895,326640.960867408
2896,292855.449817394
2897,210344.796781083
2898,148389.388031612
2899,219860.772467086
2900,154211.420193594
2901,205607.417715846
2902,193020.530039244
2903,328391.066301537
2904,346733.348210385
2905,95861.3432831405
2906,198750.290455856
2907,114679.719774305
2908,121858.121210595
2909,144162.076803212
2910,77022.1392565712
2911,84541.1986470296
2912,148628.335459241
2913,85341.9030636095
2914,80021.5027130132
2915,84347.254960669
2916,84591.4886605508
2917,164480.682381853
2918,112653.449005669
2919,228286.262283448
