"Id","SalePrice"
2851,236616.728448095
2852,231067.58494941
2853,246059.578325806
2854,140486.174049702
2855,205364.110906056
2856,203509.183782838
2857,192020.174751416
2858,187485.161878571
2859,148627.484577232
2860,116585.578081746
2861,129129.093248921
2862,210226.519545073
2863,114078.159249225
2864,256939.134244613
2865,146826.174500376
2866,134073.495038569
2867,98206.5291109059
2868,121377.399365485
2869,119331.301611432
2870,156225.140248557
2871,104419.003560269
2872,76226.7031893305
2873,108564.614460588
2874,124325.90466488
2875,111674.524917558
2876,149317.314081544
2877,133706.356456739
2878,157424.873499947
2879,138355.885896789
2880,102938.442185518
2881,151244.917890617
2882,153960.282038806
2883,174319.779103478
2884,178243.950984009
2885,167871.87547975
2886,188090.478508356
2887,92575.6513756426
2888,118160.619408109
2889,60961.982896604
2890,92406.7078953568
2891,127197.505643097
2892,70520.8429375715
2893,100809.779451715
2894,73478.4257092151
2895,322521.999098292
2896,307272.171810254
2897,192160.979570013
2898,131533.241765147
2899,217886.417936644
2900,149639.667406436
2901,189001.585745453
2902,191390.874238021
2903,355597.350960151
2904,348056.75910511
2905,122181.598987126
2906,202029.55376799
2907,120475.374894872
2908,126754.626441864
2909,149802.516241771
2910,82270.643681628
2911,86392.7116109129
2912,153209.969827787
2913,83945.3246182383
2914,84579.501941066
2915,85174.835929677
2916,84839.7067821425
2917,159099.590389638
2918,114029.841495729
2919,227443.624922085
